(id,game_id,team_id,fgm,fga,threeptm,threepta,ftm,fta,offReb,defReb,assists,steals,blocks,tov,fouls,points),
(678,22300649,1610612750,45,79,14,26,8,15,7,25,30,9,6,13,13,112),
(679,22300650,1610612744,55,119,23,58,11,16,11,39,37,11,3,17,34,144),
(680,22300651,1610612742,43,98,16,46,13,18,13,30,35,7,2,10,24,115),
(681,22300654,1610612765,47,95,11,26,15,19,15,38,27,6,2,9,11,120),
(682,22300652,1610612754,44,90,13,35,15,16,11,33,31,8,6,10,26,116),
(683,22300653,1610612737,44,95,6,27,32,40,20,31,27,7,4,14,21,126),
(684,22300655,1610612753,41,92,12,36,19,26,11,29,30,12,7,7,21,113),
(685,22300656,1610612741,42,90,8,32,12,17,5,35,27,7,10,4,19,104),
(686,22300657,1610612766,37,81,11,32,7,14,9,32,23,4,6,13,14,92),
(687,22300658,1610612739,42,86,13,40,21,26,11,35,28,6,3,13,18,118),
(688,22300659,1610612738,43,85,17,46,15,20,6,34,27,7,5,11,15,118),
(689,22300660,1610612751,54,105,21,45,18,19,16,34,41,12,9,8,24,147),
(690,22300661,1610612748,33,84,14,36,25,25,8,36,20,5,5,11,18,105),
(691,22300662,1610612745,52,98,12,36,19,25,14,42,36,10,2,15,19,135),
(692,22300663,1610612763,30,80,13,36,21,28,9,28,22,11,1,14,16,94),
(693,22300664,1610612750,40,83,14,29,13,15,9,36,21,7,2,13,19,107),
(694,22300665,1610612759,43,92,12,30,15,17,10,26,31,10,7,14,17,113),
(695,22300666,1610612742,43,69,13,27,32,43,3,32,27,6,2,15,24,131),
(696,22300667,1610612743,44,91,4,18,21,24,9,38,29,7,4,8,22,113),
(697,22300668,1610612755,37,83,5,29,25,28,12,22,17,6,5,14,25,104),
(698,22300669,1610612737,53,101,16,38,16,18,12,34,32,10,2,12,18,138),
(699,22300670,1610612738,47,87,17,36,18,22,7,33,25,6,9,10,16,129),
(700,22300671,1610612752,44,94,13,34,17,18,14,31,29,9,7,5,16,118),
(701,22300672,1610612741,38,75,11,32,20,27,6,27,21,9,9,17,16,107),
(702,22300673,1610612744,44,79,14,32,17,19,8,34,32,6,6,16,20,119),
(703,22300674,1610612766,40,90,16,46,14,17,9,31,25,4,6,9,18,110),
(704,22300675,1610612739,47,89,12,35,22,23,10,23,26,13,5,9,15,128),
(705,22300676,1610612746,47,100,12,30,19,22,18,34,25,9,7,8,16,125),
(706,22300678,1610612748,42,84,13,28,18,23,7,42,38,3,2,8,16,115),
(707,22300679,1610612745,35,87,13,44,16,17,5,24,19,11,2,5,21,99),
(708,22300680,1610612742,31,76,6,29,19,26,9,22,18,4,4,16,24,87),
(709,22300681,1610612753,41,86,7,20,19,23,12,33,29,10,5,15,20,108),
(710,22300682,1610612743,37,93,15,37,11,16,12,35,21,7,9,8,23,100),
(711,22300677,1610612751,47,94,16,39,10,13,8,19,28,11,1,11,24,120),
(712,22300683,1610612749,45,92,13,45,13,18,10,29,27,7,5,13,17,116),
(713,22300684,1610612738,41,97,16,48,7,7,14,40,30,4,12,15,19,105),
(714,22300685,1610612754,42,93,13,33,8,13,9,35,21,9,9,13,25,105),
(715,22300687,1610612739,41,86,14,35,12,18,10,38,26,6,8,14,16,108),
(716,22300686,1610612755,47,94,14,32,19,21,10,30,27,6,11,4,22,127),
(717,22300688,1610612765,45,89,17,40,18,24,13,25,28,5,3,16,18,125),
(718,22300689,1610612748,38,88,7,31,27,35,14,45,24,4,1,12,18,110),
(719,22300690,1610612737,49,95,17,44,14,18,12,31,29,7,4,9,13,129),
(720,22300691,1610612754,46,85,10,29,20,24,8,31,23,13,3,22,20,122),
(721,22300692,1610612745,55,93,11,31,14,17,7,42,30,9,3,14,20,135),
(722,22300693,1610612744,46,83,11,29,18,22,6,40,32,7,8,14,17,121),
(723,22300694,1610612750,38,82,12,38,18,20,6,32,24,8,5,17,20,106),
(724,22300695,1610612766,41,92,14,31,10,14,7,28,22,12,4,14,21,106),
(725,22300696,1610612740,46,95,7,26,15,21,13,26,29,14,3,9,17,114),
(726,22300697,1610612743,46,91,12,36,16,17,16,32,34,3,6,11,20,120),
(727,22300698,1610612751,49,95,20,51,18,23,13,40,35,3,5,10,20,136),
(728,22300699,1610612737,55,114,14,43,17,22,16,41,27,5,4,8,20,141),
(729,22300700,1610612741,42,91,11,34,20,22,11,36,24,13,3,16,20,115),
(730,22300701,1610612747,39,80,12,31,23,27,3,35,28,4,11,5,16,113),
(731,22300702,1610612742,40,81,16,39,21,23,8,34,22,9,1,21,19,117),
(732,22300703,1610612739,46,97,13,44,12,13,10,41,31,6,4,9,19,117),
(733,22300704,1610612765,36,80,8,31,19,22,9,27,22,6,5,15,18,99),
(734,22300705,1610612756,54,88,11,25,21,26,9,33,33,13,6,17,12,140),
(735,22300706,1610612738,48,99,19,51,16,18,17,40,30,12,4,10,13,131),
(736,22300707,1610612766,35,88,8,29,21,25,11,32,18,6,5,10,16,99),
(737,22300708,1610612746,34,77,16,39,19,22,9,39,23,6,5,15,12,103),
(738,22300709,1610612745,31,88,10,30,18,27,10,31,20,10,7,11,26,90),
(739,22300710,1610612760,52,110,23,63,8,8,14,31,40,6,8,10,15,135),
(740,22300711,1610612749,39,84,15,41,15,25,7,25,27,8,3,11,21,108),
(741,22300712,1610612743,42,86,12,28,16,19,14,28,26,8,6,8,11,112),
(742,22300713,1610612766,47,96,13,32,11,14,5,29,26,9,1,9,16,118),
(743,22300714,1610612739,51,88,23,41,11,17,5,40,36,10,5,8,15,136),
(744,22300715,1610612742,42,87,17,43,17,23,8,36,28,6,4,9,16,118),
(745,22300716,1610612737,51,95,20,39,22,27,13,26,35,5,4,11,22,144),
(746,22300717,1610612751,34,89,13,42,17,22,11,27,23,7,12,10,23,98),
(747,22300718,1610612740,53,104,19,45,13,13,17,34,36,11,5,7,13,138),
(748,22300719,1610612745,50,97,12,25,17,23,20,28,26,5,3,15,16,129),
(749,22300720,1610612751,41,91,12,33,13,15,8,35,33,6,5,10,13,107),
(750,22300721,1610612748,47,87,13,36,14,18,11,34,31,10,3,13,19,121),
(751,22300722,1610612763,41,80,21,37,10,16,8,27,33,4,5,18,15,113),
(752,22300723,1610612741,45,93,12,30,27,32,13,35,24,9,16,14,22,129),
(753,22300724,1610612760,43,90,19,37,12,18,9,23,26,9,9,11,16,117),
(754,22300725,1610612749,39,90,13,40,15,25,10,34,23,10,4,12,21,106),
(755,22300726,1610612766,44,90,16,39,13,20,9,29,27,6,2,10,20,117),
(756,22300728,1610612739,43,88,12,35,16,22,7,39,25,4,5,14,11,114),
(757,22300727,1610612744,47,94,16,38,17,22,12,40,30,7,8,12,21,127),
(758,22300729,1610612737,43,102,13,41,18,20,13,36,24,8,2,9,13,117),
(759,22300730,1610612748,43,87,12,38,18,23,5,40,29,8,2,10,20,116),
(760,22300731,1610612746,36,78,12,32,22,26,8,29,23,7,2,19,17,106),
(761,22300732,1610612765,47,84,17,31,22,22,6,42,32,2,2,11,21,133),
(762,22300733,1610612744,52,93,17,32,10,13,10,39,33,7,7,17,22,131),
(763,22300734,1610612753,49,82,16,27,13,20,8,31,34,11,5,16,20,127),
(764,22300735,1610612751,37,93,10,25,11,14,12,22,22,9,3,12,17,95),
(765,22300736,1610612742,43,82,18,42,18,23,6,34,30,7,6,8,13,122),
(766,22300737,1610612741,43,79,12,26,20,22,8,38,24,3,4,14,16,118),
(767,22300738,1610612749,40,81,14,33,11,16,10,25,35,6,3,13,10,105),
(768,22300739,1610612756,52,88,14,29,11,16,5,32,37,10,7,12,22,129),
(769,22300740,1610612743,47,97,14,32,6,7,14,36,33,4,6,12,17,114),
(770,22300741,1610612765,45,93,16,27,22,31,16,29,26,3,7,16,23,128),
(771,22300742,1610612737,42,81,16,36,27,33,9,31,31,4,9,13,19,127),
(772,22300743,1610612738,48,92,11,34,26,28,9,40,25,9,5,13,17,133),
(773,22300744,1610612745,38,85,15,38,13,16,12,36,22,5,3,21,20,104),
(774,22300745,1610612766,27,79,7,29,23,29,8,40,17,2,2,13,20,84),
(775,22300746,1610612743,38,82,10,29,20,28,9,26,26,9,5,20,16,106),
(776,22300747,1610612747,49,88,14,31,27,32,5,27,32,5,5,7,20,139),
(777,22300748,1610612742,53,91,15,38,25,33,11,43,30,8,3,12,23,146),
(778,22300749,1610612765,45,102,9,30,7,7,14,43,27,7,2,14,19,106),
(779,22300750,1610612751,49,87,17,34,8,11,9,32,31,8,7,11,23,123),
(780,22300751,1610612766,47,82,16,31,5,7,5,38,30,8,4,19,9,115),
(781,22300752,1610612741,43,99,12,37,10,14,18,25,21,10,6,8,24,108),
(782,22300753,1610612755,48,100,8,27,15,23,13,35,28,8,4,11,18,119),
(783,22300754,1610612737,40,88,14,41,28,37,9,32,25,7,8,11,18,122),
(784,22300755,1610612754,50,82,14,29,11,19,6,35,30,4,3,15,20,125),
(785,22300756,1610612739,48,92,14,41,9,13,14,33,36,5,4,10,18,119),
(786,22300757,1610612744,45,101,17,41,6,11,13,39,33,6,2,13,20,113),
(787,22300758,1610612740,36,76,10,27,11,16,8,28,27,9,6,12,14,93),
(788,22300759,1610612738,41,81,16,39,12,17,6,36,27,1,9,9,13,110),
(789,22300760,1610612760,46,85,13,27,22,27,5,31,30,8,9,9,17,127),
(790,22300761,1610612766,44,82,10,34,13,16,5,41,27,5,3,16,17,111),
(791,22300762,1610612739,44,92,13,37,20,25,15,28,33,6,8,10,17,121),
(792,22300763,1610612737,44,94,14,43,24,29,15,34,33,4,3,11,20,126),
(793,22300764,1610612759,46,87,11,30,19,23,5,41,37,12,13,17,14,122),
(794,22300765,1610612745,36,80,10,26,23,33,12,27,22,12,3,11,16,105),
(795,22300766,1610612763,34,81,12,44,7,8,3,33,28,7,8,17,17,87),
(796,22300767,1610612743,36,94,11,40,12,17,12,36,24,7,2,13,14,95),
(797,22300768,1610612742,43,96,9,36,17,26,12,44,27,7,12,16,18,112),
(798,22300769,1610612744,48,100,20,44,13,17,12,39,31,8,4,13,13,129),
(799,22300770,1610612746,34,84,9,28,23,26,10,26,20,6,3,13,14,100),
(800,22300771,1610612751,39,79,15,33,17,26,7,30,28,6,3,12,21,110),
(801,22300772,1610612760,46,84,13,32,22,24,4,27,28,9,8,11,20,127),
(802,22300773,1610612748,45,87,19,40,14,18,7,40,34,10,3,14,13,123),
(803,22300774,1610612756,44,85,13,31,29,36,7,32,29,11,6,12,16,130),
(804,22300775,1610612750,39,84,13,33,30,34,12,29,24,8,9,12,18,121),
(805,22300776,1610612765,45,108,8,28,13,17,17,33,30,8,2,10,24,111),
(806,22300777,1610612737,36,89,9,38,18,20,15,30,23,5,6,16,20,99),
(807,22300778,1610612752,35,84,11,29,19,24,16,18,15,8,0,10,11,100),
(808,22300779,1610612748,42,88,11,35,14,15,10,33,27,10,1,13,17,109),
(809,22300780,1610612751,31,81,10,31,14,15,6,25,27,5,1,11,12,86),
(810,22300781,1610612741,38,83,14,33,15,17,9,35,18,5,3,14,21,105),
(811,22300782,1610612754,47,97,17,41,16,23,9,30,32,9,9,8,20,127),
(812,22300783,1610612745,42,102,11,36,18,28,22,34,20,9,4,9,25,113),
(813,22300784,1610612740,50,89,10,32,23,29,8,31,36,14,6,10,21,133),
(814,22300785,1610612742,49,92,11,30,7,10,8,47,28,6,10,15,14,116),
(815,22300786,1610612743,35,89,9,26,19,22,12,33,27,6,5,12,18,98),
(816,22300787,1610612765,38,99,10,37,14,22,16,32,26,14,5,19,32,100),
(817,22300788,1610612747,52,91,14,31,20,24,5,32,34,8,4,9,13,138),
(818,22300789,1610612744,47,103,18,47,13,18,13,34,34,7,2,9,25,125),
(819,22300790,1610612763,44,83,13,26,12,19,7,33,30,9,3,16,16,113),
(820,22300576,1610612744,49,92,20,42,22,28,13,28,42,8,6,13,19,140),
(821,22300791,1610612750,46,89,11,30,25,27,11,41,24,8,5,13,22,128),
(822,32300001,1610616833,83,146,42,97,3,4,24,40,46,6,1,14,1,211),
(823,22300792,1610612739,39,70,10,22,21,26,7,26,31,8,5,17,18,109),
(824,22300793,1610612765,47,89,12,30,9,18,6,35,27,6,4,15,21,115),
(825,22300794,1610612752,38,79,15,34,19,27,12,33,24,11,6,15,13,110),
(826,22300795,1610612751,33,80,11,37,16,22,6,33,19,7,2,19,24,93),
(827,22300796,1610612742,43,90,19,44,18,21,10,29,24,10,5,10,21,123),
(828,22300797,1610612738,45,83,23,47,16,21,5,31,27,10,11,13,16,129),
(829,22300798,1610612745,36,82,15,41,18,28,12,32,27,6,5,22,18,105),
(830,22300799,1610612746,42,93,12,32,11,13,11,31,27,6,2,14,15,107),
(831,22300800,1610612743,56,101,7,31,11,15,13,47,41,11,11,16,16,130),
(832,22300801,1610612766,40,92,20,42,15,22,12,30,28,11,3,9,23,115),
(833,22300802,1610612744,50,107,16,41,12,14,15,33,32,6,4,9,19,128),
(834,22300803,1610612758,52,93,13,33,10,14,7,35,29,5,6,10,12,127),
(835,22300804,1610612737,46,106,12,39,17,24,20,34,27,5,4,9,11,121),
(836,22300805,1610612739,34,80,8,27,21,31,5,38,24,5,8,10,15,97),
(837,22300806,1610612745,37,93,15,45,25,34,17,37,25,8,5,14,23,114),
(838,22300807,1610612746,37,84,12,32,15,17,14,37,20,7,2,20,20,101),
(839,22300809,1610612760,55,92,20,40,17,21,8,48,30,5,9,15,22,147),
(840,22300810,1610612748,38,82,13,29,17,25,10,36,20,6,11,14,14,106),
(841,22300808,1610612749,41,87,13,37,17,25,11,36,24,10,4,10,18,112),
(842,22300811,1610612766,32,88,11,39,9,11,13,30,21,13,6,18,15,84),
(843,22300812,1610612743,50,85,13,33,14,22,11,34,38,8,6,12,17,127),
(844,22300813,1610612747,49,95,11,27,14,18,10,36,28,7,4,12,18,123),
(845,22300814,1610612765,43,85,14,31,9,13,7,29,29,7,7,12,21,109),
(846,22300816,1610612738,46,81,15,35,9,12,11,25,27,8,4,7,16,116),
(847,22300815,1610612751,35,104,6,35,10,11,16,40,20,7,2,11,17,86),
(848,22300817,1610612749,43,79,18,37,15,18,7,40,32,6,10,18,13,119),
(849,22300818,1610612747,47,90,15,35,4,8,3,31,28,7,4,10,14,113),
(850,22300819,1610612742,41,87,14,31,15,21,8,30,15,9,4,15,13,111),
(851,22300820,1610612739,42,83,10,32,20,27,6,41,35,6,6,10,16,114),
(852,22300821,1610612737,41,90,12,29,15,17,9,35,31,10,3,9,17,109),
(853,22300822,1610612745,38,93,16,41,18,23,13,37,18,6,7,18,16,110),
(854,22300823,1610612741,41,95,13,40,19,21,12,37,29,12,0,9,15,114),
(855,22300824,1610612743,43,88,11,32,22,26,12,33,29,10,5,10,20,119),
(856,22300825,1610612759,42,91,13,31,12,19,10,36,34,8,11,20,17,109),
(857,22300826,1610612766,37,75,7,24,12,17,4,37,24,12,6,14,12,93),
(858,22300827,1610612746,40,82,8,27,19,20,10,29,23,7,2,15,14,107),
(859,22300829,1610612754,46,100,13,42,17,23,13,30,27,8,5,10,19,122),
(860,22300828,1610612765,38,79,14,30,21,26,10,32,25,9,6,17,15,111),
(861,22300830,1610612751,44,90,15,42,8,14,12,34,32,5,5,8,24,111),
(862,22300831,1610612748,45,87,11,30,20,25,10,29,27,12,3,11,12,121),
(863,22300832,1610612739,44,83,20,40,13,18,9,38,35,2,4,16,12,121),
(864,22300833,1610612751,31,79,8,31,11,14,9,26,18,10,1,20,22,81),
(865,22300834,1610612744,47,94,21,46,8,11,9,35,39,12,6,18,11,123),
(866,22300835,1610612737,46,93,12,32,20,23,15,40,27,8,8,17,15,124),
(867,22300836,1610612738,39,74,5,22,34,37,9,47,21,7,9,14,16,117),
(868,22300837,1610612740,39,77,18,34,19,23,10,34,23,4,5,14,21,115),
(869,22300838,1610612750,43,93,13,31,15,17,11,35,28,16,8,14,14,114),
(870,22300839,1610612741,39,98,2,29,15,18,15,24,22,11,3,6,18,95),
(871,22300840,1610612766,30,81,11,40,14,17,5,32,24,6,2,13,16,85),
(872,22300841,1610612745,37,95,9,39,12,18,12,34,22,5,8,15,16,95),
(873,22300842,1610612748,37,70,14,26,18,26,6,28,29,8,8,18,19,106),
(874,22300843,1610612754,50,102,14,38,9,9,14,36,34,5,9,8,21,123),
(875,22300844,1610612742,52,96,15,43,17,21,11,39,32,7,10,14,20,136),
(876,22300845,1610612763,36,93,11,37,18,20,17,33,23,8,5,14,22,101),
(877,22300846,1610612741,44,110,13,37,31,38,25,49,29,6,8,16,18,132),
(878,22300847,1610612743,46,86,15,35,10,11,5,38,35,10,6,15,17,117),
(879,22300848,1610612746,45,89,10,37,12,16,9,27,29,10,1,12,17,112),
(880,22300849,1610612766,36,82,12,39,15,20,9,33,24,3,3,13,18,99),
(881,22300850,1610612753,42,77,10,30,21,31,10,35,27,9,6,15,20,115),
(882,22300851,1610612737,37,86,8,28,15,21,8,31,18,3,8,11,14,97),
(883,22300852,1610612744,44,98,14,44,8,16,16,37,26,8,5,11,19,110),
(884,22300853,1610612760,44,89,9,31,21,22,7,30,20,6,2,10,15,118),
(885,22300854,1610612745,33,99,11,45,28,31,19,39,14,8,5,12,29,105),
(886,22300855,1610612743,36,84,12,34,19,21,9,32,22,10,8,15,23,103),
(887,22300856,1610612747,53,101,8,23,20,24,7,38,30,6,6,11,16,134),
(888,22300857,1610612739,33,83,18,41,26,30,12,41,25,7,6,15,20,110),
(889,22300858,1610612766,43,84,14,33,14,17,7,25,24,5,6,5,13,114),
(890,22300859,1610612738,52,94,21,43,13,13,9,38,33,4,8,9,15,138),
(891,22300860,1610612744,44,98,18,44,14,18,15,41,26,10,5,14,14,120),
(892,22300861,1610612763,35,79,9,24,13,22,8,22,15,6,8,21,17,92),
(893,22300862,1610612750,42,85,12,31,24,32,8,36,29,4,5,12,22,120),
(894,22300863,1610612754,40,95,10,32,12,18,17,27,25,9,8,16,21,102),
(895,22300864,1610612741,36,86,11,27,14,16,7,37,25,4,2,12,21,97),
(896,22300865,1610612746,54,94,13,32,19,25,9,40,32,5,7,8,13,140),
(897,22300866,1610612737,37,87,11,34,17,23,12,30,23,4,4,11,19,102),
(898,22300867,1610612748,46,88,13,34,21,25,8,26,33,6,6,6,20,126),
(899,22300868,1610612763,30,83,15,40,25,33,9,36,21,15,9,22,17,100),
(900,22300869,1610612743,54,92,11,26,5,7,11,36,34,5,7,10,8,124),
(901,22300870,1610612745,42,96,16,42,18,26,13,36,27,13,3,12,22,118),
(902,22300871,1610612742,40,86,16,41,20,23,12,33,20,6,2,17,18,116),
(903,22300872,1610612738,53,96,25,49,9,11,7,44,35,10,5,7,19,140),
(904,22300873,1610612746,32,85,10,34,15,17,7,33,17,7,5,9,12,89),
(905,22300874,1610612765,33,86,8,36,17,20,5,23,25,11,2,12,19,91),
(906,22300875,1610612766,43,92,8,27,12,16,11,34,24,8,6,16,15,106),
(907,22300876,1610612739,39,87,17,44,3,8,10,29,31,7,5,10,11,98),
(908,22300877,1610612754,41,93,6,30,17,21,14,28,20,9,4,10,14,105),
(909,22300878,1610612760,49,102,9,31,11,15,10,31,21,16,8,5,15,118),
(910,22300879,1610612751,35,79,15,42,17,30,12,21,27,10,6,13,20,102),
(911,22300880,1610612746,37,84,16,40,16,25,5,33,25,9,3,13,21,106),
(912,22300881,1610612750,40,79,11,28,28,37,12,28,28,9,7,11,17,119),
(913,22300882,1610612762,49,101,16,40,13,15,11,40,29,6,9,11,16,127),
(914,22300883,1610612741,42,84,11,32,18,22,7,25,28,9,2,9,17,113),
(915,22300884,1610612747,41,80,16,34,18,25,12,43,29,8,7,20,15,116),
(916,22300885,1610612766,33,72,12,33,11,11,3,28,19,7,1,19,19,89),
(917,22300886,1610612738,39,93,15,38,11,12,14,39,24,6,9,13,13,104),
(918,22300887,1610612751,41,84,12,30,18,24,10,34,25,4,7,12,16,112),
(919,22300888,1610612765,39,89,12,42,20,22,10,32,26,5,3,10,16,110),
(920,22300889,1610612737,44,87,10,31,18,23,13,38,26,6,5,14,13,116),
(921,22300890,1610612740,53,105,24,49,9,11,17,45,38,9,5,11,19,139),
(922,22300891,1610612745,49,105,9,34,7,11,16,35,23,15,5,5,15,114),
(923,22300892,1610612742,45,93,13,39,17,21,9,32,23,5,6,9,23,120),
(924,22300893,1610612743,41,96,15,40,10,14,10,41,25,6,6,14,15,107),
(925,22300894,1610612753,44,81,12,26,19,21,9,33,21,4,5,15,14,119),
(926,22300895,1610612737,43,84,11,30,15,20,8,34,27,7,3,9,17,112),
(927,22300896,1610612763,41,91,13,37,20,23,15,39,21,3,15,15,14,115),
(928,22300897,1610612745,45,94,16,37,10,17,13,25,33,6,2,8,21,116),
(929,22300898,1610612741,45,90,17,39,12,15,7,32,29,7,4,7,13,119),
(930,22300899,1610612744,51,91,19,39,4,7,8,42,37,10,13,14,13,125),
(931,22300900,1610612760,43,74,9,22,33,39,7,32,23,10,5,18,18,128),
(932,22300901,1610612747,42,81,15,32,21,25,3,31,25,4,5,14,14,120),
(933,22300902,1610612751,41,84,17,41,13,18,4,24,24,12,4,14,17,112),
(934,22300903,1610612754,42,82,10,26,17,23,7,32,26,5,10,15,24,111),
(935,22300904,1610612742,40,87,16,41,18,23,10,35,27,5,6,9,16,114),
(936,22300905,1610612756,44,86,15,35,17,20,10,39,29,6,6,14,16,120),
(937,22300906,1610612738,41,91,11,38,16,25,13,34,24,6,3,12,18,109),
(938,22300907,1610612741,46,87,16,36,17,23,7,33,29,6,5,14,22,125),
(939,22300908,1610612758,52,102,10,32,17,18,14,32,31,8,3,13,15,131),
(940,22300909,1610612740,35,79,11,31,22,23,9,39,22,7,10,12,18,103),
(941,22300910,1610612766,40,100,9,42,11,15,13,35,18,6,5,7,19,100),
(942,22300911,1610612739,38,88,11,34,26,36,10,36,27,7,8,12,20,113),
(943,22300912,1610612752,38,79,16,33,6,8,11,32,20,7,10,15,14,98),
(944,22300913,1610612737,37,87,15,35,10,15,15,32,21,9,5,14,20,99),
(945,22300914,1610612748,38,82,11,29,13,18,7,36,24,6,5,10,16,100),
(946,22300915,1610612747,47,90,16,34,13,19,4,34,27,2,7,5,16,123),
(947,22300916,1610612745,45,94,14,37,19,26,14,33,33,12,10,7,15,123),
(948,22300917,1610612741,37,86,13,35,15,19,12,26,27,7,3,12,19,102),
(949,22300918,1610612751,36,90,14,42,13,17,16,25,22,4,2,15,14,99),
(950,22300919,1610612742,51,92,14,38,26,32,4,32,29,13,8,14,18,142),
(951,22300920,1610612738,46,94,15,39,10,13,13,30,29,7,4,12,12,117),
(952,22300921,1610612744,41,88,10,30,21,29,9,30,26,9,7,12,24,113),
(953,22300922,1610612743,55,83,19,32,13,16,5,27,40,8,10,13,22,142),
(954,22300923,1610612757,49,103,16,40,14,15,18,34,31,10,3,14,18,128),
(955,22300924,1610612746,47,104,14,47,9,10,17,35,30,3,9,10,23,117),
(956,22300925,1610612737,38,91,17,46,10,13,12,29,28,6,4,11,15,103),
(957,22300926,1610612748,43,95,10,33,12,18,16,35,20,9,6,13,18,108),
(958,22300928,1610612754,38,78,8,23,27,33,5,41,20,5,10,12,21,111),
(959,22300929,1610612745,39,84,12,29,22,27,6,36,23,8,1,12,18,112),
(960,22300927,1610612752,26,80,9,40,12,16,16,34,19,9,5,19,14,73),
(961,22300930,1610612751,42,79,18,35,18,20,8,32,33,7,3,12,17,120),
(962,22300931,1610612763,32,78,11,33,18,27,8,31,21,8,4,16,14,93),
(963,22300932,1610612747,44,83,10,24,22,29,14,42,29,9,4,19,12,120),
(964,22300933,1610612766,34,88,13,40,16,23,9,31,27,7,2,12,16,97),
(965,22300934,1610612739,40,84,15,46,16,19,10,27,30,9,0,12,18,111),
(966,22300935,1610612741,35,89,7,34,15,22,14,29,19,6,2,13,12,92),
(967,22300936,1610612744,46,93,12,27,8,12,10,35,28,7,4,13,19,112),
(968,22300937,1610612743,52,95,10,29,11,18,11,31,36,8,8,9,14,125),
(969,22300938,1610612738,49,100,15,40,8,12,14,31,34,7,10,3,11,121),
(970,22300939,1610612752,40,79,14,40,12,15,9,42,32,4,4,12,15,106),
(971,22300940,1610612763,42,94,8,33,17,21,17,36,27,8,7,17,19,109),
(972,22300941,1610612754,48,89,9,28,16,19,4,39,34,8,10,9,11,121),
(973,22300942,1610612745,37,80,10,32,19,21,8,28,21,10,5,12,19,103),
(974,22300943,1610612738,43,92,20,49,17,19,14,32,25,5,8,8,14,123),
(975,22300944,1610612746,34,72,11,30,21,25,8,26,22,7,4,18,18,100),
(976,22300945,1610612749,30,82,7,39,27,35,10,34,23,3,2,13,18,94),
(977,22300946,1610612765,39,88,11,30,24,31,11,47,27,7,7,21,21,113),
(978,22300947,1610612751,38,81,7,26,23,27,8,24,21,7,4,13,19,106),
(979,22300948,1610612741,48,92,10,28,26,32,7,41,22,6,5,11,21,132),
(980,22300949,1610612743,40,82,11,33,9,13,7,34,24,4,2,9,13,100),
(981,22300950,1610612766,44,82,13,36,9,13,6,29,26,12,7,20,11,110),
(982,22300951,1610612739,47,92,20,45,2,3,8,38,38,4,4,9,18,116),
(983,22300952,1610612742,44,82,6,27,15,19,9,33,30,6,13,16,16,109),
(984,22300953,1610612737,38,88,14,39,12,18,13,25,19,11,6,14,23,102),
(985,22300954,1610612747,38,78,14,32,17,22,7,31,25,8,2,14,12,107),
(986,22300955,1610612738,47,89,25,50,8,11,6,27,31,12,5,8,13,127),
(987,22300956,1610612741,41,86,16,35,13,16,11,25,28,4,2,13,14,111),
(988,22300957,1610612745,51,87,12,28,21,24,8,39,24,7,1,17,19,135),
(989,22300958,1610612749,39,72,16,36,20,24,6,31,29,6,4,14,14,114),
(990,22300959,1610612742,43,84,12,29,21,26,10,30,25,6,2,19,20,119),
(991,22300960,1610612752,38,87,6,29,23,26,15,35,16,11,1,12,18,105),
(992,22300961,1610612766,35,94,6,37,20,27,12,36,20,6,3,4,16,96),
(993,22300962,1610612765,36,84,10,38,13,15,9,39,27,5,2,17,16,95),
(994,22300963,1610612753,40,80,14,31,19,22,6,33,25,7,4,14,15,113),
(995,22300964,1610612746,37,77,12,33,18,19,5,32,18,6,8,12,17,104),
(996,22300965,1610612743,49,89,10,25,9,12,7,33,37,13,5,12,20,117),
(997,22300966,1610612737,41,92,20,39,20,27,11,30,32,7,5,9,16,122),
(998,22300967,1610612739,37,82,12,38,17,20,7,38,22,6,7,15,12,103),
(999,22300968,1610612751,33,77,10,25,24,31,12,33,18,8,3,20,18,100),
(1000,22300969,1610612766,37,82,10,31,14,18,12,28,21,11,4,16,21,98),
(1001,22300970,1610612740,52,97,13,33,9,10,10,29,36,8,5,9,13,126),
(1002,22300971,1610612741,49,85,8,24,21,29,12,39,33,9,4,15,16,127),
(1003,22300972,1610612763,37,81,18,44,20,26,7,29,34,7,4,14,20,112),
(1004,22300973,1610612744,51,97,14,34,12,15,14,31,38,3,4,7,19,128),
(1005,22300974,1610612750,44,93,19,41,12,15,7,37,31,8,6,8,16,119),
(1006,22300975,1610612752,37,86,11,39,13,16,10,42,19,8,9,14,21,98),
(1007,22300976,1610612749,51,94,24,41,14,14,10,25,35,11,2,10,12,140),
(1008,22300977,1610612765,38,83,14,36,11,14,7,37,24,4,7,12,19,101),
(1009,22300978,1610612742,42,100,9,35,14,21,22,38,22,5,5,11,21,107),
(1010,22300979,1610612753,43,85,11,36,14,20,10,29,22,7,4,13,16,111),
(1011,22300980,1610612738,43,87,24,50,20,24,12,31,30,9,6,14,17,130),
(1012,22300981,1610612751,47,102,8,31,13,19,11,37,29,13,5,12,20,115),
(1013,22300982,1610612737,41,84,17,34,11,12,10,35,32,10,7,14,22,110),
(1014,22300983,1610612739,38,80,12,32,20,28,9,30,27,8,4,14,18,108),
(1015,22300984,1610612738,43,95,22,49,11,13,15,38,30,8,8,9,9,119),
(1016,22300985,1610612748,35,89,12,33,9,14,11,38,23,8,3,15,13,91),
