501, 0022300471, 1610612740, 45, 81, 12, 26, 15, 17, 9, 32, 30, 7, 5, 12, 24, 117
502, 0022300468, 1610612752, 46, 89, 15, 38, 9, 11, 13, 39, 29, 6, 7, 15, 17, 116
503, 0022300472, 1610612757, 34, 87, 13, 40, 16, 22, 10, 36, 23, 4, 3, 22, 34, 97
504, 0022300473, 1610612756, 42, 79, 15, 35, 23, 26, 10, 22, 23, 9, 2, 16, 23, 122
505, 0022300474, 1610612762, 53, 103, 16, 32, 32, 35, 15, 28, 28, 11, 8, 12, 22, 154
506, 0022300475, 1610612748, 41, 93, 16, 42, 12, 17, 7, 32, 30, 14, 3, 8, 23, 110
507, 0022300476, 1610612758, 51, 105, 15, 40, 21, 31, 18, 40, 36, 9, 3, 17, 21, 138
508, 0022300477, 1610612759, 46, 95, 14, 40, 15, 17, 10, 32, 31, 10, 8, 11, 16, 121
509, 0022300478, 1610612744, 49, 90, 15, 36, 14, 16, 9, 24, 35, 4, 3, 8, 20, 127
510, 0022300479, 1610612762, 34, 94, 6, 34, 23, 34, 16, 41, 23, 11, 2, 18, 24, 97
511, 0022300480, 1610612754, 60, 94, 19, 39, 11, 13, 8, 31, 50, 12, 3, 14, 24, 150
512, 0022300481, 1610612760, 45, 84, 9, 31, 16, 24, 7, 29, 29, 8, 5, 13, 26, 115
513, 0022300482, 1610612764, 35, 84, 9, 30, 11, 15, 7, 24, 19, 12, 8, 16, 19, 90
514, 0022300483, 1610612755, 33, 81, 6, 23, 20, 27, 8, 30, 22, 8, 9, 14, 18, 92
515, 0022300484, 1610612741, 40, 74, 10, 28, 14, 17, 4, 37, 29, 7, 6, 14, 17, 104
516, 0022300485, 1610612750, 46, 88, 14, 33, 16, 20, 9, 43, 31, 12, 7, 14, 18, 122
517, 0022300486, 1610612740, 33, 92, 12, 29, 17, 23, 14, 29, 22, 9, 5, 9, 17, 95
518, 0022300487, 1610612757, 39, 95, 13, 40, 12, 17, 10, 32, 27, 9, 3, 18, 15, 103
519, 0022300488, 1610612753, 41, 82, 17, 36, 23, 34, 11, 29, 25, 9, 3, 14, 20, 122
520, 0022300489, 1610612756, 44, 87, 14, 35, 11, 17, 9, 35, 30, 13, 5, 9, 18, 113
521, 0022300490, 1610612744, 38, 82, 16, 38, 21, 25, 7, 38, 24, 3, 5, 16, 18, 113
522, 0022300491, 1610612763, 44, 82, 23, 45, 16, 20, 6, 38, 33, 8, 4, 17, 20, 127
523, 0022300492, 1610612761, 47, 87, 13, 37, 23, 27, 8, 29, 31, 5, 10, 14, 20, 130
524, 0022300493, 1610612754, 38, 92, 8, 42, 17, 22, 10, 28, 23, 12, 2, 9, 18, 101
525, 0022300494, 1610612764, 40, 85, 13, 37, 12, 20, 12, 33, 33, 5, 3, 20, 20, 105
526, 0022300495, 1610612762, 46, 80, 8, 30, 20, 24, 9, 39, 30, 4, 4, 23, 18, 120
527, 0022300496, 1610612749, 35, 76, 9, 34, 29, 42, 4, 37, 20, 7, 4, 11, 24, 108
528, 0022300497, 1610612759, 41, 86, 14, 37, 19, 22, 8, 32, 22, 10, 6, 11, 18, 115
529, 0022300498, 1610612757, 45, 95, 20, 38, 24, 30, 9, 29, 21, 5, 5, 9, 20, 134
530, 0022300499, 1610612753, 43, 98, 17, 41, 14, 22, 13, 44, 25, 8, 3, 11, 24, 117
531, 0022300500, 1610612758, 38, 91, 15, 45, 9, 12, 8, 17, 28, 9, 2, 9, 12, 100
532, 0022300501, 1610612750, 41, 94, 13, 41, 13, 21, 18, 33, 22, 6, 4, 13, 22, 108
533, 0022300502, 1610612765, 42, 89, 9, 24, 21, 30, 13, 24, 28, 6, 0, 11, 20, 114
534, 0022300503, 1610612756, 46, 102, 8, 28, 15, 22, 16, 34, 29, 5, 6, 12, 27, 115
535, 0022300504, 1610612761, 55, 94, 15, 33, 8, 14, 9, 36, 38, 7, 6, 7, 14, 133
536, 0022300505, 1610612747, 42, 82, 11, 29, 11, 16, 8, 32, 23, 9, 6, 19, 11, 106
537, 0022300506, 1610612741, 45, 92, 9, 26, 20, 24, 12, 39, 27, 7, 7, 13, 18, 119
538, 0022300507, 1610612754, 48, 91, 19, 40, 18, 22, 9, 30, 29, 6, 7, 13, 23, 133
539, 0022300508, 1610612764, 44, 89, 15, 32, 25, 29, 12, 26, 32, 7, 5, 14, 23, 128
540, 0022300509, 1610612748, 41, 82, 15, 36, 23, 32, 10, 35, 30, 6, 5, 11, 21, 120
541, 0022300510, 1610612762, 47, 90, 20, 44, 18, 22, 10, 37, 33, 6, 8, 10, 15, 132
542, 0022300511, 1610612756, 38, 77, 10, 30, 25, 29, 5, 20, 17, 6, 4, 14, 20, 111
543, 0022300512, 1610612758, 54, 94, 13, 33, 10, 14, 10, 34, 39, 8, 6, 17, 21, 131
544, 0022300513, 1610612753, 34, 94, 13, 42, 11, 18, 16, 30, 20, 13, 5, 12, 22, 92
545, 0022300514, 1610612757, 33, 86, 6, 29, 12, 18, 12, 31, 19, 8, 7, 15, 17, 84
546, 0022300515, 1610612763, 44, 91, 14, 37, 18, 21, 18, 36, 27, 7, 3, 16, 18, 120
547, 0022300516, 1610612761, 53, 94, 17, 35, 8, 13, 5, 32, 34, 8, 4, 12, 26, 131
548, 0022300517, 1610612750, 44, 95, 14, 34, 18, 20, 8, 39, 22, 4, 6, 9, 27, 120
549, 0022300518, 1610612758, 46, 89, 13, 35, 18, 23, 14, 39, 24, 2, 8, 9, 15, 123
550, 0022300519, 1610612759, 49, 94, 9, 27, 23, 27, 10, 36, 36, 7, 4, 5, 15, 130
551, 0022300520, 1610612764, 38, 88, 7, 31, 21, 30, 13, 33, 24, 8, 8, 13, 23, 104
552, 0022300521, 1610612755, 46, 102, 12, 34, 28, 33, 13, 38, 26, 8, 9, 11, 28, 132
553, 0022300522, 1610612760, 51, 86, 14, 33, 12, 16, 4, 38, 36, 4, 4, 12, 19, 128
554, 0022300523, 1610612745, 48, 101, 11, 45, 12, 20, 9, 41, 29, 9, 4, 14, 18, 119
555, 0022300525, 1610612740, 54, 94, 19, 40, 14, 19, 13, 34, 37, 11, 7, 11, 19, 141
556, 0022300524, 1610612762, 46, 83, 13, 33, 19, 23, 7, 33, 34, 12, 8, 16, 19, 124
557, 0022300526, 1610612761, 46, 84, 12, 30, 16, 18, 7, 30, 31, 4, 2, 14, 17, 120
558, 0022300527, 1610612739, 32, 82, 13, 44, 34, 43, 12, 35, 16, 11, 6, 11, 24, 111
559, 0022300528, 1610612749, 52, 92, 18, 42, 13, 16, 12, 42, 34, 3, 6, 9, 22, 135
560, 0022300529, 1610612757, 28, 101, 11, 49, 10, 16, 13, 29, 16, 8, 8, 9, 19, 77
561, 0022300530, 1610612752, 44, 89, 14, 42, 22, 28, 13, 32, 27, 7, 2, 14, 25, 124
562, 0022300531, 1610612756, 46, 93, 14, 39, 21, 23, 13, 33, 23, 12, 3, 12, 16, 127
563, 0022300532, 1610612758, 32, 95, 8, 38, 21, 26, 23, 31, 20, 6, 4, 16, 18, 93
564, 0022300533, 1610612754, 53, 79, 11, 18, 9, 12, 10, 35, 41, 12, 9, 25, 21, 126
565, 0022300534, 1610612745, 41, 90, 8, 30, 22, 25, 10, 31, 21, 8, 5, 9, 16, 112
566, 0022300535, 1610612753, 36, 82, 12, 40, 12, 20, 10, 28, 26, 10, 8, 11, 20, 96
567, 0022300536, 1610612744, 49, 94, 20, 47, 22, 30, 13, 31, 39, 7, 4, 3, 16, 140
568, 0022300537, 1610612763, 41, 95, 18, 44, 19, 27, 17, 29, 30, 5, 4, 9, 21, 119
569, 0022300538, 1610612757, 30, 77, 10, 28, 23, 34, 10, 28, 18, 8, 5, 19, 19, 93
570, 0022300541, 1610612759, 45, 87, 18, 38, 27, 34, 7, 38, 31, 9, 7, 14, 20, 135
